Date,price_TSLA,ret_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2020-05-20,-0.596981345959301,-0.037498300341106315,0.10896729650054124,0.16635643235645461,0.31220278809865976,0.1887429923408541,-0.5141310013097641,-0.05137595407158949,-0.0008074002205183693,-0.4022883003761936,-0.3487963054970398,-0.25568564188802,-0.18947735613181876,-0.4408137389739864,-0.39661268379294556,-0.33532695848577876,-0.32052922733114303,-0.058788522169496746,0.01034121392039673,-0.05062594402704947,-0.008265293008721383,-0.26396909830873455,-0.04820148038766186,-0.1378721778543229,0.3071500409840264,-0.039869453919221656,0.1968665796306243,0.19164324779413994,-0.19022786902015704,0.15742303732903398,-0.2587681511808377,-0.5003415083749446,-0.22689812317596803,-0.073077009628786,0.008039594693143182,0.5679258570258232,0.3142369070912591,0.3016326825909149,0.18624708659949538,0.2137264848138832,-0.05217237874159054
2020-05-21,-0.6545205632888463,-0.03396944768960761,0.12985380005272812,0.17422669275146518,0.3078881371781296,0.1885683408762918,-0.5467937465701018,-0.04878575880393274,-0.011892648957798463,-0.4057665170610701,-0.34528282194281623,-0.2536481563594409,-0.1963364790295067,-0.4506902207252545,-0.39843212895861657,-0.3320227731239358,-0.31705054841243957,-0.04409148915789335,0.03131799933205085,-0.025431577067599388,0.018833690787161385,-0.2909007856478287,-0.024365931584259825,-0.12653014696200557,0.31784058749751826,-0.06647289436640495,0.1778574278268841,0.18277021253958037,-0.20259427591206297,0.18388861713334953,-0.2585205938230634,-0.47376733007716865,-0.2287648437899687,-0.10741935957819913,0.05587260246819559,0.6410180232666112,0.3073563793215552,0.310380886042869,0.16468657746673354,0.19721619867099485,-0.05136095756818875
2020-05-22,-0.5221452520750877,-0.09341565087971994,0.10303961590023174,0.1901975276817255,0.1844467375920727,0.11591719365135252,-0.36888166619338236,-0.11184935876252776,0.0019176112706076943,-0.23699636507044872,-0.20073193167709188,-0.14873922446907145,-0.12320383759211222,-0.2854327862474474,-0.2421354652163026,-0.19686367321536097,-0.187974140105991,0.02016576304776833,0.09982915114019393,0.05089792646412507,0.09168090591649854,-0.30658524748082516,0.000622498915508369,-0.19322404164540127,0.3390381424909883,-0.1439771743522492,0.0887300104765049,0.20330875649936925,-0.2860154137582629,0.30875128117609196,-0.25290072381681217,-0.4834221576504816,-0.13600210837693352,0.060644670281648265,-0.14202999556143173,0.547847422923112,0.2506370921350873,0.29230206155087457,-0.38688519180421843,0.13882229038751218,0.034962568589226785
2020-05-26,-0.4252137652767147,-0.30787670100697034,0.026217879970915018,0.1453684023247632,0.06841777087431049,0.03363469993417851,-0.1898749054013437,-0.3177010438918922,-0.13407940569149265,-0.07191124001009926,-0.0660658886467193,-0.05442256112630011,-0.0582070172029749,-0.13463993840123248,-0.10121284029898812,-0.07772776886261965,-0.07476984115421635,-0.07759027840544207,-0.007680060252127734,-0.008358071709873868,0.029228082849397,-0.23345321808185532,-0.09076500513151703,-0.21002459232470738,0.41756580655315884,-0.10671863126583787,-0.012226467560877146,0.20592494433294453,-0.31586622379359025,0.34770210408861213,-0.26831571366157636,-0.505438897716317,-0.18699258813989056,0.09512308796670824,-0.04905889389061471,0.5478990583167391,0.28226354669048265,0.3661767764165918,-0.31689702342530107,0.2551385785046452,0.10917658372973452
2020-05-27,-0.4250126836111009,-0.3649925889025733,0.04522600232741039,0.15935688101414017,0.05470075793401766,0.03655698127443359,-0.13981905817509507,-0.37302583386653493,-0.15152408905651754,-0.04037529303718874,-0.043307507125515426,-0.0471261471811717,-0.06473820348012056,-0.1168030968155678,-0.08312875984824579,-0.06696994001068476,-0.06659560222659322,-0.14906011034553518,-0.06801579905023172,-0.05448064050488176,-0.013935302315121932,-0.28372566883962114,-0.08174240236624927,-0.19922820681972067,0.420793622374654,-0.15679586946501547,-0.05982743116106726,0.20424484497356116,-0.3044983978636812,0.3488275725248861,-0.2529251828811484,-0.47356586607848905,-0.1778566640354101,0.1286500845819675,-0.08234101938810372,0.5322288731576726,0.2886566142129463,0.3573848091275,-0.3295960181864255,0.27298816485781147,0.11741492565658884
2020-05-28,-0.39444527412657837,-0.38440862175166346,0.006319693737804151,0.08290059748717273,-0.018633206081445284,-0.024825171462170083,-0.15847543735128047,-0.3922859843797796,-0.17144493418985648,0.03205950418774011,0.019213542267995272,0.011733651097975048,-0.0046243520510127235,-0.057683682045502775,-0.02113287731344541,-0.002872476994922652,-0.0017349259375357593,-0.18837079451760594,-0.11358600818867183,-0.09394824425543048,-0.06037674779623919,-0.2365889459382737,-0.06032371768425088,-0.1306636265938208,0.41926342005009426,-0.14823559319209936,-0.07980926007739361,0.2061402004625304,-0.28741589009880636,0.3330170115280453,-0.2568707008433567,-0.42520612774528777,-0.15747470421913715,0.06691923469853456,-0.050115962006880004,0.5408928418648767,0.3528909135013139,0.35695867606742215,-0.31744466802058086,0.2870518533820114,0.15638538667941143
2020-05-29,-0.29275585020770695,-0.3244034002059472,-0.06106847816518951,-0.019803559936558232,-0.11432704502997669,-0.11010909848967551,-0.2534623084060928,-0.33171881839834466,-0.04134192690658453,0.12116684780515657,0.0956541118803428,0.09238129067666447,0.08447909979268081,0.02312735590491228,0.06091928653171914,0.08570105896941335,0.08957290870823452,-0.10123955493010363,-0.07347490414022288,-0.09326659298367673,-0.06214105513523694,-0.24544928518595438,-0.03957350411119549,-0.15086299109579204,0.4445919254480868,-0.13609269257803489,-0.06858931471826767,0.2095646933971089,-0.2795933239871034,0.36771493894661683,-0.2647198467898879,-0.40990195980517274,-0.22650804150790133,0.043346122169955696,0.015466129571906575,0.5933835499623992,0.3001862575847657,0.39428930205664686,-0.28124834662207954,0.33734824846626593,0.1992958261094411
2020-06-01,-0.31956473959745957,-0.3386235075370116,-0.047889865179658944,0.01335291930192346,-0.051557459437833075,-0.06554480849022869,-0.24343369108228535,-0.3453378105430644,-0.08453147292916983,0.06405584937389057,0.04294081038802144,0.04410905537283846,0.03649410535211368,-0.03665960688905957,0.004855228392980715,0.03186045120028053,0.03545682399665872,-0.14286408181767418,-0.12023347394377036,-0.11619363219266489,-0.08342684460446192,-0.24002910644574044,-0.04721407059737548,-0.1304106225847643,0.4470991619458633,-0.12234525264488037,-0.06460869413951752,0.20613112975254472,-0.28472120660703465,0.374785952893573,-0.2800057095061989,-0.3805995683915558,-0.21634476246089,0.062363439471625336,-0.011382562545205087,0.5903793845695354,0.2952025871360052,0.3895507963047028,-0.2874525504021051,0.38065529150990085,0.11615603350249365
2020-06-02,-0.40527995222141344,-0.38857943737951245,-0.024079890143180193,0.04489400789070872,0.11873229661839947,0.07636875949737859,-0.270094336770924,-0.3944466920403245,-0.16950366673753137,-0.12579409279312884,-0.1693903800084357,-0.10810795470564101,-0.08235752033136311,-0.1946677668210124,-0.15925886733719008,-0.11730072921060798,-0.10791262434105145,-0.19242024399214952,-0.16972561494169405,-0.16212318246868815,-0.121481980595321,-0.3420033474144077,-0.11067010670591049,-0.3087879748824926,0.5577345004527992,-0.23856408234558824,-0.11650283523925324,-0.3282282695910122,-0.3102059912818663,0.39998506154734265,-0.1556530197738325,-0.28540048558663156,-0.263627405452918,0.15630619929070871,0.045503691408353045,0.5624028587350188,0.12457419535449935,0.4950596640427659,-0.4782467731374618,0.31755864021139607,0.0029660771932407534
2020-06-03,-0.357887697007883,-0.31679737365869765,-0.07235276745217166,0.037264181925909,0.03403155761813982,0.01723632446401855,-0.24326668297870768,-0.3221223202253262,-0.07465242823446161,-0.06321097058967257,-0.08426142891440933,-0.042254039087235656,-0.03876380354045986,-0.1421652155752792,-0.0998567693967342,-0.06257471981824131,-0.056815465409525666,-0.18670218913773648,-0.1805285050251798,-0.18525489997537797,-0.14718221374719515,-0.293553142947294,0.013906799365121607,-0.24904098825538643,0.5359929665799703,-0.15932190033378915,-0.1477805213484869,-0.20858685401239607,-0.29003620247128015,0.4018602783783138,-0.1875507338816806,-0.2536658040042058,-0.2718181401406239,0.1573252066719548,0.21138177286874976,0.539393217815434,-0.0602734669213325,0.4817837207183288,-0.41955941682859715,0.36892031970133665,0.025812085705304404
2020-06-04,-0.4035400362075365,-0.2858941232888719,-0.03161032613436903,0.052240829367097445,0.08092730830304959,0.07915150974103673,-0.2516651319208568,-0.2919169766807144,-0.03975203829916368,-0.10701803377102546,-0.17285091097276858,-0.10574565929123533,-0.08487000042553022,-0.1986289435956244,-0.16175628030137074,-0.11680386392162981,-0.10707274959041074,-0.22873725330717762,-0.20628222921636227,-0.21241093922080573,-0.17587806310562357,-0.3411840903041631,0.07547832568277715,-0.1607532957400934,0.4884656097080301,-0.12098178455658463,-0.20374107351524634,-0.12356966320930733,-0.3147189857319931,0.3864862614462701,-0.22177536152191651,-0.2113476006591465,-0.23092901224856902,0.19629949400340088,0.2689082234150879,0.6293038098183498,-0.10546169041191956,0.4317735062979722,-0.4062880470849662,0.38052505240242934,-0.00480093640437829
2020-06-05,-0.26690990069362297,-0.23786962217615987,-0.05711388286300519,-0.004390730603975717,-0.06860841088937442,-0.031352368394474465,-0.28073580932233894,-0.24286860287082268,-0.007796841219541071,0.03202966601938102,-0.0415655452494615,-0.0005420367501467261,0.021245734713389967,-0.05853059690779473,-0.03099173759368045,0.006268014636154688,0.01599698869700968,-0.24834005419216593,-0.22119935917765995,-0.23787476240754216,-0.190109101538198,-0.3344453112554261,0.17053599701997738,-0.13282026311428557,0.4353713367425938,-0.02041312199556594,-0.20164960234347293,-0.14095576803587112,-0.3318656212689343,0.38804134004652907,-0.23950392022279504,-0.2132454503572684,-0.11186088537664853,0.22762036499510463,0.14811227580598646,0.607721734163884,-0.08633871884764219,0.3163816958536299,-0.3272348750404219,0.41819093504492744,0.11649937420253091
2020-06-08,-0.15622987835587768,-0.3181224644334151,-0.0925458887758278,-0.07750728783240445,-0.13649328597578925,-0.22919595013784944,-0.3301337770839143,-0.32467317608568724,-0.0975524840368705,0.15407872097520803,0.13887759810736786,0.16525732177523814,0.1691163191021001,0.09090264227846961,0.12780829293749585,0.15708430156056621,0.16083140600486073,-0.23050772738538222,-0.2143754640092408,-0.22867921185134385,-0.16168381155249295,-0.29015804532370343,0.1337974017974037,-0.056026185120622456,0.42251013166313495,-0.09100767888107049,-0.3250139611577244,-0.13596570767096589,-0.3575609429426923,0.3806921666088086,-0.1343980634425532,-0.15940328907101245,-0.08820818328592799,0.27977425296680625,0.19251290494334064,0.5142986232580213,-0.16324529876744,0.31617227588191515,-0.22496233116874245,0.36489731813465015,0.25716531516596247
2020-06-09,0.016154630928669936,-0.2643052961191594,-0.0487885592434363,-0.05073504843306413,-0.2098883252103824,-0.23341154914769388,-0.23720246595724565,-0.27164049167463494,-0.09328492841853253,0.24625050778909213,0.19749325903597817,0.1819740508887815,0.18849859901363755,0.17905886843000007,0.19289120119154668,0.20481410984773396,0.2088554543528691,-0.15982995047859813,-0.14290905412974889,-0.1500961067225424,-0.10870926863408704,-0.27147646719680923,0.22008319550691205,-0.3659674655383434,0.4386900411377295,-0.11678794274265382,-0.30716657693710825,-0.33013775523739763,-0.29123343728646844,0.30363846456279936,-0.08686871601955357,-0.13630599888177417,-0.13016391806135785,0.21415056525944215,0.1284041921870074,0.492937612399101,-0.14895746498976184,0.3328970242043926,-0.300971885316111,0.2440032276393074,0.2848651908306939
2020-06-10,-0.12348954274165276,-0.31901387345687554,-0.10072109723123067,-0.09436306682184635,-0.15425031284592033,-0.24049149801049138,-0.3539313612069179,-0.32353984513433953,-0.12773538518769464,0.1266455050716161,0.11238488983108808,0.16297946066652289,0.16843085517522832,0.06679698214889422,0.10607740591024248,0.14506843223062668,0.15049419014932108,-0.23440580738316588,-0.22303172573745117,-0.24676432447847535,-0.1713149397238052,-0.23719882331285128,0.13967020150090287,-0.2935989720417874,0.29761072048142284,-0.0625265381709567,-0.2229928560889177,-0.27992601817356527,-0.3484910129787532,0.23090038340545396,-0.09285551210604447,-0.13223724875745807,-0.0073002185485073505,0.25385116596014495,0.14855147205329935,0.27426904887647435,-0.09603215738117458,0.14431819539756902,-0.2669023072848927,0.26226667888186495,0.26769949466053866
2020-06-11,-0.20485948778383845,-0.22747011588895305,-0.09284344620097276,-0.08534196427372436,-0.08375964317672845,-0.14598871578789346,-0.37571751188061986,-0.23052250798793492,-0.053520527350451805,-0.017899881398452947,-0.023653618583970824,0.048289246261640134,0.0617117594025075,-0.06821859536071188,-0.03063625178543575,0.01731899988158203,0.02506878378279238,-0.26035613203611785,-0.262953408617711,-0.28516052148097937,-0.20150717048263583,-0.09761204036628206,0.20235714977050434,-0.31162798334016945,0.19289057956028055,0.123183216748567,-0.2103797219124934,-0.1558628740944106,-0.31356525681477154,0.17460451345373765,-0.24106897348332115,-0.12370489625133142,0.02835720353123588,0.09728979601635633,0.14060304053257022,0.25732767999755457,-0.0361392341312499,0.09438973623316091,-0.05527684197892803,0.23008307088593155,0.16123539767413547
2020-06-12,-0.24647312550489223,-0.38859825991972013,0.06966097718604172,0.005444965068619505,-0.0313850708880346,-0.012932549896750755,-0.1408999002057893,-0.39110376596226815,-0.19602249117002601,-0.05199784546192029,-0.05667656681945792,-0.10058426413755732,-0.07027018179281143,-0.08752466527283193,-0.07821644472377395,-0.06265734696040412,-0.0561935754547334,-0.03401757898933975,-0.025751791422796273,0.010591279359952042,0.10403491933303352,-0.17276178581845633,0.14450104521892235,-0.13391826886899635,0.06756074623306595,0.10663204191813729,-0.2562452824885209,0.21101826402281482,0.01455788216876818,0.08565439385717742,-0.24221506980220822,-0.0741055422670797,0.020784651597183526,0.007460165595464834,-0.022560807137713863,-0.025419871464614305,-0.09129565385008233,-0.0019064416005692242,0.0011024256746210506,0.3833171838787618,-0.025543397912050462
2020-06-15,-0.1480759375375201,-0.2577180758792033,-0.06876962266296074,-0.10615069587592346,-0.14010525447489267,-0.11864217363159318,-0.2486184706265551,-0.2530189423572676,-0.11965377437329386,0.004737904946584539,0.0034936228302061864,0.027001372481229798,0.04592092195179864,-0.02527720163356453,-0.005637374137707968,0.02457547440913687,0.03156542192611704,-0.2059000270555627,-0.23266374379576682,-0.27037996667099995,-0.2313255443048587,0.03780864953179364,0.2907137004612418,-0.11686142592589259,0.0009054174860321881,0.2551319537918882,-0.1924914540253075,0.18803661573377442,0.32404562364704553,-0.02100752295745047,-0.3121578504056703,-0.0133474618945024,-0.029084284747600157,-0.010183164901804065,0.01366934422928349,-0.021619326041840345,-0.11391092090418212,-0.03031279121148813,0.16367682816713042,0.3362788860446548,0.0016091868176577523
2020-06-16,-0.14259943943433578,-0.27866482673165227,-0.07148344236317795,-0.11008800721846072,-0.1475961029356032,-0.12254629341031299,-0.23517735606196366,-0.2728923241931538,-0.12398115123937088,0.006502909530708121,0.005378737059142027,0.02967743570842482,0.048656990468285366,-0.022196012119905406,-0.0034659813718364257,0.02592910456884695,0.03281526144092801,-0.2058531305103074,-0.23218872247186634,-0.26567288597929756,-0.2269968517330147,0.03509260415116779,0.28992782827964403,-0.1173383622916457,-0.00011895930467734624,0.25193451836368824,-0.19530577310445946,0.1881110053452248,0.32331442724418197,-0.019903567877721313,-0.31257450189484337,-0.01452543064111586,-0.02836493884777778,-0.009947395630426884,0.014197613800839892,-0.02187551837050105,-0.11450501384251904,-0.030617812206710886,0.16432996791935264,0.34476952143527406,0.002700619025584931
2020-06-17,-0.12027808568307269,-0.2789960091633517,-0.0901771553776298,-0.13232827669096014,-0.17945334476152128,-0.15551745432724656,-0.22313850568403826,-0.2733188171461052,-0.12380332035361565,0.02609716710710588,0.02722240894835783,0.05955250463475615,0.07538968917993218,-0.00031250861955463814,0.01871171506271109,0.048718757685427175,0.05549913025858699,-0.20002242075601115,-0.23185587457553017,-0.2674857395304641,-0.2320960855510036,0.0356582645642078,0.2882319579195587,-0.12373597285684829,0.006466443780733031,0.24718723698103573,-0.20091235806226745,0.19852535047609313,0.3260240530368978,-0.022650390346757608,-0.3090139578614061,-0.03423779942298809,-0.032318193712573814,-0.012697866690581405,0.006511789737519253,-0.02656688663566717,-0.15696751960790428,-0.026951115231564775,0.15321663674621663,0.3561243884343944,0.014996034931539289
2020-06-18,-0.15239474004407869,-0.2769290250440963,-0.07972825486114904,-0.12202573291778941,-0.155861789103974,-0.11647810522240659,-0.22852377689557352,-0.2712611425491037,-0.12160952078475776,-0.01610952430081652,-0.01910922954147411,0.009971634876496792,0.031371730775252286,-0.0418438629496315,-0.025097137118354155,0.003121845818485931,0.009978743425925423,-0.1996893860956741,-0.23944985729704857,-0.28317463618613076,-0.24583177531309539,0.038699160309386825,0.29287420291245747,-0.13403286077854062,-0.024990149124606717,0.24291520600264363,-0.19448929583557795,0.18693620762623936,0.34501821572202396,-0.017604007987426937,-0.30541588224669175,-0.0695466836765146,-0.025620128326622787,-0.009417379265487769,0.012254908172600349,-0.070305033034212,-0.12400725811637772,-0.0496010843993836,0.14686920906399192,0.34467348254796404,-0.009640851183467367
2020-06-19,-0.12220004925448606,-0.26210862293934384,-0.15950033740701097,-0.21418400274240962,-0.23386125144443387,-0.17130649694558162,-0.2594838227412074,-0.2568562667522798,-0.11092782935630552,0.008211671188064151,0.00885530473889467,0.07363002204677419,0.09825539716817819,-0.011168085780041479,0.008287750608644734,0.043947708036903406,0.051819768453338334,-0.14934773465549714,-0.19527158862599797,-0.24160373357028134,-0.20110521275352658,0.05073539044988115,0.25861037577773555,-0.21176365264727598,-0.10569775131789447,0.2336449259377061,-0.15018894485771347,0.23487507103019384,0.27565972896797386,-0.08678164089047587,-0.28838802809930025,-0.053780650807773986,0.0795384668357609,0.006040256132713011,-0.07096783823706515,-0.19593445045052954,-0.053831929457085495,-0.14371526639325058,0.15586734430083596,0.2970661195156442,0.017532939853162618
2020-06-22,-0.1342462620451496,-0.24620464162898817,-0.13850062173134203,-0.1932845856206845,-0.21302546676289927,-0.14283207007281595,-0.2461409110263636,-0.2407708545855041,-0.09929577257043662,-0.013512231735890761,-0.014155931292288268,0.039358935788987796,0.06405407479600758,-0.032495887633469056,-0.01537087280531336,0.016198407756469677,0.023511524759855747,-0.14979826106175,-0.19204656881877943,-0.2356262084236804,-0.18905487288303177,0.07586598229324581,0.26617771590148986,-0.18874714129816583,-0.1326835554763349,0.2537878707820399,-0.12616714395164877,0.25501668087012097,0.266177054760338,-0.07130331314735068,-0.31142408573593106,-0.07348141924586019,0.10068600949942115,0.008049055218958854,-0.0653629281027646,-0.19929343214390305,-0.057982611026879585,-0.166511143011437,0.1777471400636861,0.32150168160243536,-0.0007982168226058925
2020-06-23,-0.20493876651076284,-0.24430986290795503,-0.10555362832860204,-0.2095698718681905,-0.16952748315061408,-0.05242868274269557,-0.28198053943664597,-0.2397582638582879,-0.13423401365119164,-0.10963546870555108,-0.1246239593811017,-0.07604471772172386,-0.04114654203397671,-0.12662937785162898,-0.1155916887849406,-0.09013188165410828,-0.08359642054407239,-0.1015718581447837,-0.12397777098482035,-0.16867912545747923,-0.11401870905312969,0.07325665986879955,0.2587734095879197,-0.11945305786552676,-0.10241085332125131,0.2377399147685104,-0.18597379454730134,0.2659336795299694,0.2171343435609912,-0.0823535714449055,-0.29296167087697467,-0.05018798498081234,0.12700735284307804,0.048258726625697176,-0.0793456301635178,-0.21860353770618735,-0.03604969503026982,-0.16590289858134558,0.16639647461120496,0.3406262312637807,-0.055208023430439866
2020-06-24,-0.22487161960563104,-0.2748266038049012,-0.06601633616321712,-0.1565322126285618,-0.12327120473779377,-0.017596500447912836,-0.26196241314330976,-0.2703111990314736,-0.18101637792209477,-0.11551067781371145,-0.11841780844586576,-0.08771284713983554,-0.06976932247477477,-0.13085780692630686,-0.1195688885470857,-0.09803504439373137,-0.09238330774038636,-0.09345406252604399,-0.1294955241739927,-0.16036808979619993,-0.09237345053678467,0.06017020828580303,0.2213185709447377,-0.07353725500821195,-0.047725669740015464,0.1603905014075238,-0.22629053961688084,0.262941621779333,0.24679239238465048,-0.005322415561869372,-0.23901576722324028,-0.11831438292157832,0.09963268086322226,0.06901660215071878,-0.10465363678534165,-0.2282253678006784,0.02305315722386732,-0.12374350062489797,0.1219858322379201,0.3225612678073892,-0.0761069244278205
2020-06-25,-0.24925872541172017,-0.2846856102666788,-0.03849479096331078,-0.18728300117773863,-0.14763709445396497,0.004567975973112007,-0.26599369173066556,-0.28071317341652796,-0.21262240091490586,-0.15395640575825356,-0.16393721880572198,-0.13672020116794073,-0.11267840036870237,-0.16660849013888854,-0.15916336354516233,-0.14170697545140956,-0.13683222752326357,-0.11184222586835478,-0.11857453961471133,-0.15912118279100848,-0.10386883226002898,0.09483827983997387,0.22447193477649563,0.027311113774218496,-0.0649297375425059,0.15417222485937737,-0.1600205978334702,0.26567685942529695,0.24228267184970992,-0.08581519621532349,-0.2240100052468966,-0.026998968742772977,0.09245963943566705,0.04067314221404977,-0.11406010763724606,-0.2323794108065507,0.05475252959213522,-0.13041732778280046,0.13339618774594542,0.2927422968247127,-0.09228434135428742
2020-06-26,-0.23439782157598096,-0.3138036505227519,-0.07469539558992282,-0.18016094758682377,-0.1325062729583516,-0.018009500366342107,-0.27223797254042514,-0.31027338864828136,-0.23382788782057173,-0.10311956877282052,-0.10320497744842112,-0.06610395273671947,-0.05896340276153909,-0.12148992402325132,-0.1068568815402369,-0.08287715973315302,-0.07680914255928346,-0.09860100611874892,-0.13464862784323578,-0.17131634374678179,-0.10690069043364073,0.09882805134504556,0.21286021632857263,0.024522953800273552,-0.00016329304779500665,0.08206429309991278,-0.14758180885918398,0.28049958021009336,0.26726566551009645,-0.06907991212291195,-0.1965571173861262,0.0051469109058889725,0.03714677119441746,0.07306362358808403,-0.09047347543707232,-0.19952216903976802,0.04694087791023237,-0.0792047090563008,0.05961172568849803,0.3441437410516348,-0.07668161504274167
2020-06-29,-0.14074690706054901,-0.21418770625892325,-0.07493511418033416,-0.19053438279573606,-0.1463465938165175,-0.08568425264289983,-0.2738719785084377,-0.21078021454633308,-0.14036201367638285,-0.011828086530079048,0.00015918341826099856,0.05569352467453849,0.05963979677993141,-0.030074934729759317,-0.007944908303587609,0.02597051116760218,0.0341443234500824,-0.06074078395152983,-0.13249572094050488,-0.17085739743425601,-0.09376483207957631,-0.00062005100334229,0.2058543498276114,0.1830132238019995,-0.014973681557273773,0.11839450670213608,-0.17451437245138365,0.29822197768071385,0.28687292266227826,0.012902774979699692,-0.23222690693727374,0.20403017195108172,-0.0050218727031849835,0.08543816224921229,-0.14021254671532107,-0.17900639790857148,-0.014130187366521062,-0.05539133843596708,0.007820721065758166,0.23222669171549132,-0.023700258958676064
2020-06-30,-0.1081158078624366,-0.15780634644001015,-0.0747668333829506,-0.17212307525805412,-0.10830635925173154,-0.06960915596512948,-0.2718538276633108,-0.15486574982946724,-0.0941346992282836,0.0003874792145189186,0.015805040648068754,0.07696744728947379,0.07378460842498072,-0.015855637682612635,0.007374511010156607,0.042074129888385235,0.050391279932885176,-0.01456516227710111,-0.08507276564656899,-0.12032469663365394,-0.021731916969071265,0.014923403883329607,0.2754716614210141,0.22979776983521322,-0.07089891304975195,0.17252914156508414,-0.1938864571517723,0.34370498898509844,0.26256261942214754,0.006060837758704504,-0.25813736822590866,0.2659397694776488,0.051556092209984555,0.05501928406157458,-0.0773075758227701,-0.20007830596342072,0.015093734632798997,-0.11466973839822146,0.07067087802264202,0.19523511662974294,-0.035649471041434594
2020-07-01,0.032550760106819183,-0.10755456269752363,-0.045390414232812315,-0.16813543712524945,-0.06568178681064833,-0.09247406912576216,-0.19610894048466818,-0.10384231511627558,-0.08321105503870516,0.08298933592003362,0.1057451723477352,0.18120668851000038,0.17431243005798883,0.08317572776170101,0.10419941857824994,0.13835469882602625,0.14677787385624402,0.03519223851214746,-0.02426478649526224,-0.06809878688658436,0.05557463720220778,-0.02066696580422036,0.24808373690471838,0.32101274125801804,-0.08019542639161864,0.17356866441834007,-0.1709781130788153,0.34028648186059707,0.1951495487176516,0.04202797098135006,-0.2786124713703665,0.18399082317852858,0.1105800657357557,0.02966922463151695,-0.1456097822698407,-0.18740002546061715,-0.022106675207595072,-0.14377480167112272,0.08470836987567183,0.18224284307901917,0.11604698039437968
2020-07-02,0.282771588990683,0.07151430029726943,0.031147092215513157,-0.11797776222563437,0.04398209839225226,-0.08638407713037367,0.03538468534103079,0.07222076671492499,0.0070643883938025925,0.2245506523270264,0.24671263298602597,0.33450401377447786,0.32465739557373635,0.2574704965850152,0.26655345297465866,0.2889815133393434,0.2951969585965891,0.1511985670495956,0.1370843429351147,0.10303873462469963,0.25612887920208366,-0.026185901065664565,0.2417530550159037,0.1413168477040598,-0.05900478872641338,0.16754583830572098,-0.15103223303310964,0.3384960564387116,0.2971914143345643,-0.07788730815830777,-0.2769342795822293,0.24696097192452446,0.025517026432051844,0.061824966302218114,-0.09831158743130805,-0.07502831355913449,0.0065466249843959415,-0.08615495748247945,0.15525173467086828,0.21742917276760867,0.3068797814871953
2020-07-06,0.1861572991753611,0.05144453877061711,-0.011460805654393795,-0.1569495896623957,0.08348424559984212,-0.03612712086567482,-0.002262360059793868,0.05352006586157988,0.017689563765945014,0.17458484268227142,0.19978622878185864,0.28025787331707913,0.27114949585214443,0.1944522201906432,0.2083382969056202,0.23529587935261728,0.24242887684082112,0.13838337830991915,0.11924048413957634,0.07551935859996521,0.20656382069587487,-0.037791466966780256,0.2203386010533209,0.12513816057063903,-0.050462001365370046,0.14966237183362113,-0.13839001380068916,0.3469781640820439,0.2820761095235294,-0.09006985659539758,-0.26838107367607494,0.21824222798634024,0.03292643369881562,0.0851983567380792,-0.16496386030988286,-0.09386788227335709,-0.019890062570804168,-0.07911199881035715,0.14805225615048714,0.23492527277197897,0.2508747824474851
2020-07-07,0.06235018937164788,0.04573959466969026,-0.05788202478500134,-0.21158101251572364,0.05057156195744395,-0.04358159408035103,-0.10971955395967802,0.04729038973088828,0.035949965777013405,0.07581113044883273,0.11230269979275537,0.18552365765961173,0.17873357646841248,0.07944192404764952,0.1009327376026419,0.13873743150101922,0.14861045854469848,0.09945694121258246,0.06956830075304465,0.007827805076950719,0.11740181450619393,-0.033247487753781224,0.19936299632318094,0.13612281790088646,-0.08262841593691703,0.1688797690676849,-0.15219252340705108,0.343606122708504,0.25794709725496273,-0.11892501413897544,-0.2853692946340499,0.20341128410244178,0.0449080528730257,0.07429168979797564,-0.1611919132914947,-0.0893848739209689,-0.05775871323534492,-0.10020200588847339,0.1735821230345798,0.2765472255817933,0.16917813239666046
2020-07-08,0.0466710168660066,0.03926763837341639,-0.08284351250273193,-0.23091915742132627,0.06640041463297605,-0.021011155109002044,-0.09349844688839416,0.04096296940018463,0.03325615905687583,0.05616934882026314,0.09280197852792989,0.1620005502036848,0.1557511228040718,0.05952089959158752,0.07961463219616079,0.11629819605404808,0.12617078433657186,0.08656025407147176,0.05577641631721865,-0.00595150755571082,0.10537216735984865,-0.004800273440042147,0.21079073249156735,0.13700805544011083,-0.10667176632599842,0.1787646612899582,-0.1601946327972508,0.36020668082761087,0.25783915217395553,-0.13341001148281834,-0.28712278522710843,0.21360906859489626,0.054519793004831264,0.052183458393481395,-0.161364166773112,-0.11868955063465038,-0.04641120435995377,-0.11533967156460577,0.18830597078914893,0.2707658523550095,0.14851896854414592
