Date,price_TSLA,ret_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2020-06-08,-0.1450073704779124,0.05095549228103462,0.014516631496108857,-0.0003824943761870372,0.024306846444260885,-0.07117836519559892,-0.08232359988926453,0.040637711337572276,0.0333389118154487,-0.1782382390481086,-0.18655070000412688,-0.23604679907746912,-0.2226108105594785,-0.18967298616549078,-0.20714192899000203,-0.22974128676964037,-0.22449632532986538,-0.06132390526619363,0.003168032876733662,-0.04863835864969894,0.00985041081710557,0.09454776147447952,-0.10579339768581206,0.05941740194604594,0.1445395656374836,-0.09131779854070672,0.16365706550176848,0.06786841723569068,0.07958720573277912,0.0749874514622259,-0.040755726589698095,-0.06417035995934563,-0.11652386917962981,-0.13295253665427734,0.18509610626419457,0.21660305393357046,-0.02636788241354241,0.17127046382042752,-0.049514041075270916,0.053112500090708045,0.035045401300132444
2020-06-09,-0.11975465571501619,0.045909920499180246,0.005080290843132557,-0.014329641781961331,-0.0034023041877064668,-0.09423943706287256,-0.07659453921120411,0.036070663074450664,0.022487330767529377,-0.15393622151012934,-0.16344866369865702,-0.20976204106134683,-0.19416280129276217,-0.16376984185568563,-0.1802026608532065,-0.19899185353592347,-0.1927163417652708,-0.06247794782720652,0.006054719033524083,-0.050791929302724054,0.004573915111001888,0.09275146360705876,-0.09427995993770912,0.042041121954252136,0.14993352422317496,-0.09397249213652835,0.16598671666932263,0.06948206026891382,0.0800874746959498,0.0500910665380466,-0.03384498509576152,-0.06713237204786908,-0.12614604900196072,-0.13633522262750752,0.18072114927399288,0.21574562472031977,-0.02418024939149968,0.17532994576256952,-0.055123220179589254,0.04202904599424604,0.06234499557248251
2020-06-10,-0.12734373734959062,0.032098498105505226,0.03709547926592697,0.024064460002090737,0.06904941710954789,-0.009206858650760185,-0.10442430086015636,0.0211394730350993,0.020212942479881656,-0.1451424069267973,-0.1488021364472765,-0.1817323787916598,-0.15712192685834342,-0.1560394871497964,-0.1669556904497837,-0.16915442229289313,-0.1551538714825962,-0.06588726330520933,-0.000515117852166099,-0.06349360525081235,-0.0038329054912920094,0.08242660040732624,-0.10596656534271012,0.02999493176554664,0.1371685176883019,-0.07864278697243063,0.20420809639991977,0.06828302837461483,0.052996816509842705,0.04150704349870956,-0.08839525062928397,-0.076630189400134,-0.10853807974363097,-0.11973127951857382,0.18766002745839394,0.20203532152932577,-0.028551462474543515,0.15226384325975906,-0.049239837895560586,-0.002495340825540171,0.11753229898397151
2020-06-11,-0.14988004391435286,-0.02656051421815451,0.03177470104046836,0.03038184992079211,0.10075984924692853,0.03401232177450941,-0.13082928292639556,-0.03258193446730952,-0.00966426960030927,-0.14196715926577927,-0.14093415086917624,-0.16271786150150477,-0.1316107906388333,-0.15636983266674323,-0.16193358418905732,-0.15087400125686085,-0.13112547340019592,-0.1266593110691011,-0.06756951946847797,-0.15033670037623365,-0.09369771807785232,0.10281165674251438,-0.08970380549787493,0.03247202222997783,0.13585774461536115,-0.07105439913991171,0.2120234099068852,0.06979597034046987,0.06890308343415753,0.026669667548000132,-0.09906869157467271,-0.07427044213367898,-0.10881326884042858,-0.14491275600092418,0.20505899378799028,0.2136051029026222,-0.03145372436348747,0.15798382266294578,-0.03920378057529228,0.025652495202877892,0.13804691651855736
2020-06-12,-0.10540759255491142,0.030113476362266287,0.04808027647786659,0.030214689167717187,0.06671496003147033,-0.014258626168890101,-0.0924431358102643,0.02012292126925811,0.0036908252389370147,-0.14232387340603714,-0.14995269813556117,-0.19252309078549812,-0.1703229729702051,-0.14724819089969973,-0.16242382280329842,-0.1721641592398474,-0.1610849565944821,-0.0622675535155066,0.01757216814529392,-0.03599898798042812,0.04110724950764552,0.11041314341055639,-0.06447452894798604,0.06151398513314934,0.11261218110414055,-0.055556457905099096,0.19533966606211456,0.07623896115655404,0.037935881353242926,0.008713452465273507,-0.1418659215033373,-0.06558455935231025,-0.08691282043976564,-0.1410593653860969,0.19793974794752708,0.20204882136925026,-0.028837618468472156,0.12962529638905027,-0.023539750034727587,0.01693101110589788,0.11553772555410974
2020-06-15,-0.10818107003044697,0.03626422644503013,0.04495128762136648,0.028902523404087953,0.06934990254679108,-0.008425936363078174,-0.09786277732208028,0.02656000138786867,0.005696037457235087,-0.14357709978824626,-0.15060864663595677,-0.19203549033034958,-0.16987254095072332,-0.14880861873017123,-0.16306106108984253,-0.17144704332325425,-0.16031274379003604,-0.06648277730715417,0.012092496557823754,-0.045776519018659284,0.032074033016678445,0.11172542008415966,-0.064370280685914,0.06213444250863029,0.11458115218602784,-0.05710268334745482,0.19451957597803574,0.07534502348101726,0.04120357776016812,0.006943798987943541,-0.13933234264098046,-0.06275045755052265,-0.08787267142624537,-0.14099595166224743,0.19817289312832986,0.20320293550623877,-0.029330001690565044,0.13260405625078894,-0.025571559052080244,0.02044938772638946,0.1145262129105386
2020-06-16,-0.10487746255228088,0.036327731401637704,0.04749519719088001,0.029852890647458694,0.0672952938440113,-0.010254562967522196,-0.09650748703450875,0.026684301328090323,0.005436240247484085,-0.13962468742837134,-0.1471323329294212,-0.18956959795788406,-0.16807945487032755,-0.14456188672683987,-0.15863458735836222,-0.16715420910650886,-0.1566238613709102,-0.0661299103634024,0.01322928442231268,-0.043832400890720186,0.03565768644877985,0.11257865750747975,-0.06398578436032275,0.06198872892108798,0.11359350342195736,-0.05639174198016842,0.19305619004006677,0.07564855629227012,0.04086893904572271,0.007377966563691174,-0.1398001549024408,-0.06318334746660603,-0.08705917530943616,-0.14030926113439787,0.1989486143934548,0.20330997576718482,-0.029125660293540388,0.13206698875591813,-0.02528565097205609,0.020594180457367477,0.11396366773665201
2020-06-17,-0.10166519345703685,0.036926327823753144,0.03941236638797839,0.023697875982210008,0.06349389655816029,-0.011603638639933632,-0.10232537548970569,0.027162483874049896,0.006826465430490404,-0.13478929792222522,-0.14090091002802904,-0.18013893440396742,-0.15696819971744339,-0.13965026007560377,-0.15218451097443353,-0.1568002036889207,-0.14498804735314638,-0.06313698222661966,0.014858738329595044,-0.04241795358253266,0.03551021533984706,0.11266752710936771,-0.05901229256244868,0.05827371967817036,0.11152351857337735,-0.05585518666613734,0.19269131097772554,0.07546298025898893,0.039741379473733365,0.006174148773598544,-0.14075065364647293,-0.06252081629141686,-0.08617061657797402,-0.14172707723592995,0.2005437326535747,0.2015950326638932,-0.029376854368817054,0.12984649000382123,-0.025302666731457823,0.014139783121084779,0.12291557850122099
2020-06-18,-0.10239034988231713,0.036852996385320184,0.04105183297700998,0.024976816329600877,0.06485926508988049,-0.008691043691333595,-0.10382391080859854,0.027044638726652775,0.006546732680022364,-0.13482640134184623,-0.1409554399809019,-0.18022059464497514,-0.1578084604332942,-0.13958725847619904,-0.15180143191161052,-0.1562939276746632,-0.14494813276242777,-0.06108291536499566,0.01573774575579112,-0.0417266225383958,0.036426240393891585,0.11288448666561914,-0.05895768158267083,0.057808366707444006,0.11077074832353626,-0.055866313690266824,0.19365752910513978,0.07520851202246329,0.040198908023688126,0.006658881815744001,-0.1404859609932669,-0.06322617556315684,-0.08589183527845116,-0.14221724262525895,0.20100205460395498,0.20071949218266644,-0.02929813466396797,0.12955570813636236,-0.025281111723680895,0.013027822957017512,0.1203963141313302
2020-06-19,-0.10360223107881299,0.037078372662518774,0.04743374747835089,0.02946386792221874,0.06770889449961158,-0.005166982827012239,-0.10270015081044637,0.027283614367261903,0.008929590277221056,-0.1354433030530236,-0.14236702672586338,-0.18314570337842315,-0.1624727703679063,-0.14042967948887722,-0.15276146639551752,-0.1585269106606768,-0.14830692489134767,-0.061143135347038136,0.01553371202164453,-0.04255095008726901,0.03647371553134049,0.11324039936248599,-0.058339085455579136,0.05610091984942815,0.11011055474089612,-0.05539182165228075,0.19472175949998335,0.07517987205694457,0.03879114606683766,0.0032902489839595236,-0.14129008092863812,-0.06337263712036593,-0.08520144231764991,-0.1428537035635958,0.1986118886419076,0.19956622168373575,-0.029271928248609025,0.1286889653891047,-0.024783520631640542,0.00816961307184695,0.11344452371257006
2020-06-22,-0.10309489211845534,0.03882681506902235,0.032449895459697745,0.0199461198487551,0.0643531475655313,-0.004575483818676448,-0.11339756575101777,0.02877163892202064,0.017631013236126127,-0.13523804834409847,-0.1390406114681956,-0.17402183391519604,-0.15067989025973355,-0.13840644331805155,-0.14907450079057388,-0.14978197235499288,-0.13751955330081508,-0.05375763917874633,0.021183105921744324,-0.036790212098758206,0.040436478439953065,0.11337830249560381,-0.06086488849090667,0.04973486186162999,0.1129803571840743,-0.05700376278870776,0.19188157350078353,0.0740859228044018,0.0435799825239909,0.0032839618714456246,-0.1355858952567053,-0.06987873865819676,-0.08741235102112331,-0.14597675646784075,0.200752740136347,0.20150698123078142,-0.029991067137914766,0.13298471802301132,-0.026172603159011557,0.0075847360816007955,0.12715519701908168
2020-06-23,-0.11365097020289007,0.039583301457328746,0.04301405431609249,0.027501330249257817,0.07523345593183126,0.009831619997362262,-0.11722463457369287,0.029299407342490476,0.01606424004524407,-0.1460879764288315,-0.15069797604673094,-0.18663582612660767,-0.16556522401908885,-0.14957834559166283,-0.16064948846366198,-0.16356425928224444,-0.15281996391808325,-0.04512991242414281,0.031376391771353866,-0.025522379368983154,0.05226674150717225,0.11112246437680097,-0.06091515805868091,0.053765408824243764,0.1160781763914416,-0.058008457237246,0.17784122124652926,0.07324610368304416,0.043671668251521994,0.009546282186568562,-0.13323813364779807,-0.06684491772360776,-0.08570207394865248,-0.14198408919428043,0.1982877612914733,0.201215271486881,-0.030470510344116478,0.13402997746079606,-0.026864377111548432,0.014563580577435164,0.11266241839891171
2020-06-24,-0.11242951980503126,0.03862478487257293,0.03305590959024062,0.008626906364421316,0.06636312653689455,0.004487424683500051,-0.13310265952501546,0.028003287555709834,0.01826592068942297,-0.14072964229078522,-0.14440455547291986,-0.17048289444009637,-0.14467467525039399,-0.1443908023923147,-0.1530056352838275,-0.1479881068452941,-0.13368181597850964,-0.0371469687800334,0.03967005536678447,-0.019183960687685086,0.058040680564818016,0.11474324746916334,-0.05793752659863265,0.05677119439702816,0.11677740242641928,-0.06206974706688433,0.17825605969838876,0.07169398032005567,0.04127526517345051,0.007483103516360498,-0.12743710123631818,-0.07158048836955887,-0.08600873286915717,-0.13994194562384937,0.1936808706344076,0.20118204017194313,-0.03146869522978493,0.13252050939991247,-0.02945410128913723,-0.00312785775917419,0.14063116499603276
2020-06-25,-0.12798830833542288,0.023810294371740696,0.05213234789083272,-0.002374144365473877,0.0700365049863996,0.014251084205278625,-0.15492671098100852,0.013151354488716046,-0.008424262664380625,-0.1520687667896297,-0.15605165890959038,-0.17347759134153898,-0.14472792448829466,-0.1561781783804368,-0.16332666504167456,-0.15352461362719308,-0.13704929853287667,-0.03307715684008599,0.04935068829921016,-0.012476036824426688,0.06361128284184295,0.12885249209974461,-0.06061044814127641,0.05055454951413707,0.11399412687391103,-0.06330500790484092,0.18580129570311643,0.06984321919171213,0.04175073956248959,0.0015524505824417634,-0.13146649232144297,-0.08669125185563915,-0.08775932927514596,-0.14768452259498727,0.1840628061712165,0.1996635062839962,-0.03300057718607609,0.1324358373720385,-0.028783774112392104,0.0015815032449671418,0.15513028297876202
2020-06-26,-0.11167660531829617,0.02395869490559595,0.037368505971309134,-0.006591104688170627,0.0597136088865136,-0.00021122406599509996,-0.145906588828863,0.013473575571875262,-0.010132092175910904,-0.13361792231535155,-0.13641068707402168,-0.1542386653048465,-0.1260218008508504,-0.13756285739278545,-0.1437186948183704,-0.13237398562152655,-0.11592471085105056,-0.027279972978200066,0.044628831395555416,-0.015266713838071135,0.06206822561610568,0.13432879605401377,-0.05854532664264684,0.04983475664431727,0.11714820478240728,-0.06850735577174313,0.18754141517806872,0.0712241164481159,0.041763156647513316,0.0023859425230042816,-0.12845142933342504,-0.08510369433080346,-0.09220012024648097,-0.14439393214078242,0.18683438228065974,0.19992875366298474,-0.031556902880514826,0.133835118151088,-0.03295125406075168,0.013919051098577318,0.1608098529813907
2020-06-29,-0.0911256837442588,0.03301944453737607,0.02520385480142325,-0.018640850042741724,0.04545446189005177,-0.018177789991450335,-0.14071698703735927,0.02268359507029459,0.007166729661289669,-0.11202023493111558,-0.11342498063795926,-0.12796326241650718,-0.09894390916300559,-0.11570053107711017,-0.12018137261518821,-0.10506766099001165,-0.08756802586506911,-0.023487385310896863,0.0405906324983892,-0.020628173387065584,0.057804751547907054,0.12143895808052553,-0.05663695884786669,0.0753164669635261,0.11375523249425726,-0.06265161150110578,0.18178763204270568,0.07317727062463093,0.04116265362846473,0.01509645337537812,-0.13626432275813674,-0.03914082493716277,-0.09618628699109812,-0.14259823856984102,0.18461707731156085,0.19962336328572206,-0.030891396232415297,0.13336240217459666,-0.03609889909975988,-0.0029686409136562017,0.17668953645080335
2020-06-30,-0.06614101862831041,0.038859255204823175,0.011836370906441806,-0.020575227584262296,0.04348145605275775,-0.025849904020719617,-0.11536235558185352,0.028874888572259238,0.007783566618545479,-0.09305948938781887,-0.09543392296055743,-0.11577079178232076,-0.09071271683686573,-0.09482299084866196,-0.1005949204422701,-0.08967380210695722,-0.0747356318438556,-0.017209293061484544,0.0430635782968687,-0.017089456289442095,0.06308458696087238,0.12336193815346123,-0.04524699308427047,0.08606457727705359,0.11835401013988418,-0.06464135124011677,0.17075331636240465,0.07551851408428119,0.04651012750549487,0.012834299184491927,-0.1311006195328203,-0.03853339289611578,-0.09854801308574514,-0.15514242929468267,0.19607524883173738,0.2019984024687757,-0.029069800125991956,0.13900448709593435,-0.03336024281076763,0.013437668213790686,0.16071570432341586
2020-07-01,-0.03241864201827101,0.035174572856372696,0.0018878331580422024,-0.039120890783496315,0.03307999803855182,-0.04218317268948319,-0.09186877885748873,0.02532704063418492,-0.00162818646332494,-0.06368898550178013,-0.06588058759891124,-0.0865229881452973,-0.06338633714390934,-0.06297719312278537,-0.06887697732158816,-0.05833493271250792,-0.04416568330006334,-0.009058119761904083,0.05246035264931666,-0.011704283833947865,0.07306661157728736,0.10800899345255657,-0.04989185645756367,0.10448689931658793,0.12155067812667013,-0.07100769401206906,0.17323763071207143,0.07721968879535414,0.05008399976348244,0.017363617309169445,-0.11664077043734997,-0.06034511448795322,-0.09255722504399261,-0.15718032989126168,0.19044451611221141,0.2056051332321253,-0.027506324835421366,0.143367103489983,-0.035473836258789776,0.0018287445673635448,0.17108253964399087
2020-07-02,0.02677515286172942,0.05643412001300261,-0.008399235013873418,-0.05940336719823119,0.014574623602004745,-0.06716813485471244,-0.05738546725343725,0.04639954699778433,0.017614967429059464,-0.017033811380011525,-0.01920562956607453,-0.03709778376546119,-0.014997864369271297,-0.011517364638208741,-0.017764810743604465,-0.006415515908827835,0.00770320401666708,0.02124429186932477,0.09156421360535308,0.02480443475768164,0.11634052976786696,0.10672776613252745,-0.0410351857102879,0.0776599797236182,0.12004789232546013,-0.0724814429088051,0.17182114669524068,0.07948699386942544,0.05786766912566371,-0.01851036512138323,-0.11680374526817489,-0.03775207887310542,-0.10245050060257806,-0.15335985511131228,0.18501382657448057,0.20576828798956212,-0.02397826236365122,0.14413630588108445,-0.027245765780819733,0.013646599623769714,0.20138308684324022
2020-07-06,0.03106239408951262,0.04502797848481825,-0.012145088854017445,-0.07360502421805197,0.026523296499982363,-0.06567099145914396,-0.02686605191646919,0.03566806789744993,0.024953064716097144,-0.0005087152775654129,-0.0049426410389072205,-0.031861178029966734,-0.016490055649348394,0.0017360666058557754,-0.004932349956581202,8.79676651401218e-05,0.010051814873782684,0.003728871064073031,0.0789230200531965,0.01356224268281518,0.10456796878663424,0.10120144306511206,-0.0545980651124513,0.07220208975414107,0.11525101034198687,-0.07732909746799806,0.1730884624573351,0.08280499299400512,0.06934942371829066,-0.022098690467525384,-0.12342113883093385,-0.04587833670380894,-0.10734342934742395,-0.15476605352632325,0.1742623343272159,0.20881711057457553,-0.022547699494686445,0.14337441720208355,-0.025936989751564332,0.012772600323544775,0.15888422666145893
2020-07-07,0.012517484246600987,0.03540986636530727,-0.008698521033258477,-0.07201903154239449,0.0335038664332078,-0.05901744902083842,-0.03199819449930713,0.02523231942955439,0.023616549387145788,-0.009308209751047715,-0.013078113900032825,-0.040927075012426824,-0.027496604776572967,-0.009805351193956185,-0.015472219663210024,-0.0112934259034213,-0.0024865552164691743,0.0038994228299375723,0.07664956809409768,0.0038424803708620244,0.09036947551379351,0.09828423695985955,-0.05744889264575781,0.06879955471174183,0.11426788017165342,-0.08272745152688213,0.16815815091683672,0.08233569161162688,0.07341200847338798,-0.02066981872369275,-0.11696887034869853,-0.05297502478552831,-0.10634598283118793,-0.1600029630039528,0.17182035433670179,0.21032194614609687,-0.023197347629129138,0.14464966730985268,-0.02775723553518371,0.01962626688363639,0.13989680699556828
2020-07-08,0.02729978770454346,0.0431241861914431,-0.01057125664010245,-0.0742776588499807,0.017577998763874593,-0.06938037520440808,-0.03656079005203283,0.03227116498284853,0.0026087169982081785,-0.01004940606345804,-0.01512204612121903,-0.03881322242291161,-0.02058433322349062,-0.004880505993164851,-0.012342658240482671,-0.00659756329718501,0.0043308134311498304,-0.015006672662364624,0.05908211167190934,0.002395236627990128,0.08693165853474981,0.13141985481217977,-0.0443369389285512,0.0633209361522441,0.09598631608050892,-0.07820864305636156,0.16215067322057555,0.08450121116715341,0.018754102650906088,-0.02660100135738328,-0.12318457671362114,-0.037479787971397054,-0.08244681074820766,-0.1560721692109472,0.22835568529188235,0.21060370125107467,-0.02313470415965852,0.11754491484564406,-0.032385253578862634,-0.007856272617619738,0.18665035168568253
2020-07-09,0.07445720361809156,0.04867919090065532,-0.01499607266876479,-0.07763660552325308,0.006852257385614602,-0.08286231554450338,0.00525697308276101,0.03815447787500474,-0.0026411787701255637,0.03712242675002809,0.027224959184444307,0.004109133736205385,0.022085627823927145,0.04351846692421539,0.03506302304023145,0.03956054898749243,0.05001164708258405,-0.030575529580125084,0.052953674649146895,-0.00100954433048634,0.08590218822767794,0.1325288025788654,-0.038464532980333394,0.07665766735511048,0.10696852858521724,-0.07979275776605642,0.1687361420585419,0.08395739401353718,0.018915816360483492,-0.03526260003365027,-0.11866273738336525,-0.04665286024871649,-0.08957312436316496,-0.1469493384123379,0.218491443264732,0.21225230018475055,-0.022620395320052562,0.12280003439612448,-0.03348250581012236,0.0038605891481445858,0.21378249195441862
2020-07-10,0.046452811632573095,0.036049627799230544,-0.013670375343373778,-0.07646284795101814,0.011197531710107435,-0.07676779133236054,-0.013195181437424399,0.02621802908750607,-0.00970503419988744,0.014803201670395593,0.008326899697311192,-0.013410782779590638,0.0034381260887826276,0.020369761218420795,0.013199331186212077,0.01816380021271291,0.028101008213162207,-0.039451576707409584,0.04237137845616791,-0.01621473323604474,0.06503639125281911,0.13545745853005597,-0.047502562046041204,0.09164843029669527,0.10974801226526301,-0.08275586084827553,0.17189618138696325,0.08259199085220487,0.026757193590484195,-0.03378539054401283,-0.11340356526627808,-0.04846666905717859,-0.09582012950847865,-0.14585325278201064,0.21861380921072177,0.2152191002791273,-0.023109951395142242,0.1285376784072199,-0.0350789233443191,-0.00736057100420102,0.1970832892263704
2020-07-13,0.04468479863012809,0.03510074267200959,-0.009079672731399415,-0.07369343524803551,0.01868384588385,-0.07321376091252735,-0.010429035947658141,0.025529408577063182,-0.008622182557044555,0.015093828519618916,0.011121744682329515,-0.009777799833850792,0.004869565825911245,0.020467931982974287,0.01418102256088954,0.0188187516578999,0.027757184009668784,-0.04455651580273674,0.03646978787613815,-0.018020463223395726,0.05870356764576652,0.13567922821640058,-0.04488020779775733,0.0991151931156789,0.10580154279147277,-0.0739289179783778,0.17561019299149994,0.08351823355544333,0.02672106298596944,-0.031120839380978545,-0.121377214376402,-0.04634508095997362,-0.0992583283613151,-0.14309765010145226,0.21854651737050487,0.21435187344580514,-0.02426597285939587,0.12592055722987805,-0.029237831196424313,-0.008148646040766776,0.18659930176098488
2020-07-14,0.04506704222977898,0.03033256605065766,-0.005398834349040638,-0.07238380599652627,0.02459406407528447,-0.07049044935069744,-0.006170434842641038,0.02092994263304149,-0.015112727234196386,0.017749089470090396,0.015747044037823118,-0.003931659107142515,0.008864889960517158,0.023072317757666244,0.01754155212343866,0.021977437589695215,0.03007922574128605,-0.055110712731226294,0.027627653895420302,-0.022424792667756824,0.055142830532560305,0.13835407767561206,-0.048364775099977074,0.09730854773302615,0.1154574077550734,-0.08160161388829479,0.1799219306786711,0.08428049884679957,0.041471255813279574,-0.02507006669646849,-0.1105341460694556,-0.051546642290818886,-0.10470281727802304,-0.151153950156043,0.21970038714282386,0.21721811597929713,-0.024256261826705525,0.1367846507617212,-0.03362950623021565,-0.004071151421722785,0.17871612390312705
2020-07-15,0.0127721299861249,0.01256481692669601,0.005724022646196266,-0.07207631400035741,0.05585097906953287,-0.05112428689126158,-0.030237286952037465,0.003358425663579491,-0.03502759386776385,-0.012467802037434594,-0.006050628890879408,-0.01752875854699225,-0.010033541128220575,-0.004941766718724129,-0.008108601616922192,-0.002564000041122599,0.004020389766700405,-0.0784904337403465,0.004971991394099764,-0.044681334786795715,0.03719117375089018,0.10481023856061795,-0.0502440678938335,0.07925245860462418,0.1990688209123146,-0.10171676951069229,0.17504455147716066,0.08080976719382219,0.07219801171241765,-0.0180677483403681,-0.09601874258742096,-0.08017872647785881,-0.14961135493495942,-0.17326051988522156,0.2154379579242624,0.2453199355119987,-0.03034674303291315,0.18643281917110718,-0.05496597262932577,0.0360316568158758,0.13152799896391734
2020-07-16,0.014500818629677776,0.03756944352639945,-0.0023833954073108517,-0.07584061522645415,0.05115900228042666,-0.05771920190798477,-0.030564435253871897,0.029324543541250466,-0.016136092754935612,-0.014467979680619022,-0.010298733690549207,-0.023479416086717757,-0.015174368416624392,-0.007195463393052051,-0.011164436233936672,-0.006486965889780211,0.0001887060994167106,-0.07389502035055068,0.007656446040861323,-0.04122864382715829,0.04004167039491313,0.13103578294042123,-0.03955872017290633,0.08145405531089539,0.18818725658052457,-0.0818429832801022,0.17606809766907172,0.0865865858236875,0.02692387473151874,-0.015233343061555995,-0.12625737152787506,-0.08777905263561751,-0.13409758895873794,-0.16364302814383813,0.22162868337606711,0.2768686029746962,-0.029341643526228835,0.1758266580270508,-0.033141249863309546,0.04819139426422142,0.14167710763764121
2020-07-17,0.04626569394337601,0.03892908408431258,-0.0036995602774214298,-0.0737912587821719,0.04272181802831152,-0.06296440777723776,0.002564430201060402,0.031205528393458443,-0.0039445181039821165,0.026511183845891247,0.03209628214836482,0.016843056923544167,0.025172547107601327,0.03173813106223278,0.02908908475610404,0.034419545441442254,0.04068587142603778,-0.09087930518762663,-0.012327717354092242,-0.053724908162402496,0.027416677824151213,0.1279841184861777,-0.03943641324615191,0.09749474812151629,0.17730525118950022,-0.0733990941782556,0.16571004732616113,0.08925714024006044,0.0012176971793990126,-0.014372343401585327,-0.14366386618527838,-0.07873746759596455,-0.11880854337129347,-0.16330977757562992,0.22206187031118893,0.2767920381355827,-0.026299132400612265,0.16533486990109397,-0.026145281294083146,0.06573236006806368,0.1567798892216641
2020-07-20,-0.001394347336664618,0.01220891266854569,0.01518401673624226,-0.0629110918686698,0.049296197286205455,-0.036168635023302795,-0.0399109467372629,0.00550406438388431,-0.017518738643902944,-0.015424538815268934,-0.00930837476871872,-0.01225218631843016,-0.004636365465857525,-0.01106381946696656,-0.011734663164781963,-0.004314542669941822,0.0013571120843174705,-0.10551415647327299,-0.029100469428599427,-0.07637319700996051,0.008919539342410191,0.10494860424144871,-0.05742446170277025,0.10793981044706674,0.13292771841194245,-0.1195510539052585,0.13303821661749773,0.08956263445139388,-0.03911303502436718,-0.04447020376681421,-0.11093294233671458,-0.08562913541971702,-0.10621317694819378,-0.15965717579992766,0.20867048906366367,0.2203741168114701,-0.027004234083741814,0.12794470398221425,-0.0635267519108418,0.08211959875049515,0.10547525353309262
2020-07-21,-0.007556274975331863,-0.0038780246138120948,0.018536805568247487,-0.05773776643530313,0.050540471758287596,-0.028759799193091642,-0.044809285636381306,-0.011472388563965902,-0.024720696520368596,-0.017950031990291295,-0.011411586833323021,-0.011565392062020927,-0.003958303188552251,-0.014369573872450362,-0.014206823454554996,-0.006094775641407412,-0.0006769543097711819,-0.10217187125709065,-0.02781863409066753,-0.07496374407049199,0.007670809773402022,0.09229723883595364,-0.06371564602656662,0.09687376865361949,0.13545642527071658,-0.152549140942635,0.13087985069317373,0.08961624805787932,-0.04270214760571752,-0.03153740157586596,-0.09111777245409225,-0.08898590775085231,-0.10708878905547768,-0.15127626980839298,0.19584613885698057,0.21783542059873515,-0.028117705309748168,0.12836188233024157,-0.08444321397640547,0.08739644671081154,0.09499374367869194
2020-07-22,-0.0792899014015902,-0.031078563193486942,0.04032403212745901,-0.0263239832983608,0.0676586682208728,0.01617182482626832,-0.11699584361852047,-0.03862951233659872,-0.014663085614420287,-0.07860910703629741,-0.07019210028681197,-0.05164764811943289,-0.04181045823373821,-0.07754193535808668,-0.07363732401011076,-0.06022856050231788,-0.054681622950573765,-0.0339123630948429,0.007900222015183112,-0.04357344385844702,0.01357661328237159,-0.016594796177159168,-0.06914567443436186,0.0993607224784711,0.08992779189753523,-0.037859377356012296,0.001724623163542996,0.09887920520234682,0.03159290111263662,-0.02475394405945178,-0.19440138359961173,-0.08100180990860663,-0.07240185538025655,0.05132721975305256,0.04831796793429831,0.24933543137264982,-0.03070639659476643,0.08922203732580429,-0.01424879955547247,0.1534786323038616,0.017318315942683727
2020-07-23,-0.12264903036023134,-0.04986447139546589,0.05397488166844263,-0.01237021870197452,0.07903114969463325,0.03769909667993614,-0.1576988327791359,-0.06214576477138175,-0.013699600974923756,-0.12244193166138034,-0.11506255287700087,-0.09209092859449702,-0.08192749986564743,-0.12168957903730104,-0.11771891025901923,-0.10441252046632774,-0.09923207933154962,-0.0468545052756631,0.0022876908207168345,-0.05528853131576319,-0.007891278585777293,-0.026194492899571147,-0.09357273821807263,0.07113918838978918,0.12392444890256347,-0.08323842340233667,-0.012772628198301226,0.09591660778253629,0.05800700728246474,-0.008991586247611367,-0.18373815238874908,-0.10939872421095316,-0.10442151968300237,0.008977836414940139,0.015542133357633797,0.24003734240801533,-0.033412661810109476,0.14814004127141783,-0.050722867716808666,0.12784409078083336,-0.02183111920298361
2020-07-24,-0.1577181943029465,-0.10578270162864714,0.09565692923674615,0.029625332360456252,0.10358116252900099,0.06621199257207562,-0.20113853948341592,-0.11898804685378252,-0.0027804628055619774,-0.12627890319078852,-0.1073010478136673,-0.06872771691015478,-0.05501800131888049,-0.13023124000406827,-0.1185544986303244,-0.09446065585092772,-0.08757638867676164,0.010377099455493175,0.04597323673828269,-0.010976566773852192,0.010573097373174859,-0.035281073244547684,-0.2061973023727027,-0.0102785875361909,-0.02749060136391481,-0.003985617101010217,-0.07589024409571146,0.0995471778328757,-0.0857690149249259,0.06419755466502314,-0.22649780783981613,-0.15462693499306332,0.016532347644716557,0.12600987511344625,-0.03439129974626785,0.11308280942265507,-0.03549680460248928,-0.03771875639578801,-0.033699358060072036,0.1279609897425474,-0.06384087236683784
